 P1,382578.083,2054033.896,564.696
 P2,382574.643,2054064.68,564.851
 P3,382594.32,2054066.687,564.597
 P4,382595.075,2054036.165,564.642
 B1,382579.61,2054040.949,564.299
 B2,382578.013,2054062.524,564.048
 B3,382591.949,2054063.656,564.587
 B4,382591.814,2054042.274,564.593
